pair_page,species_a,species_b,existing_a_hub_link,existing_b_hub_link,proposed_a_target,proposed_b_target,action
/compatibility/angelfish-and-threadfin-rainbowfish/,angelfish,threadfin-rainbowfish,False,False,/compatibility/angelfish/,/compatibility/threadfin-rainbowfish/,Ensure both owner links
/compatibility/angelfish-and-three-spot-gourami/,angelfish,three-spot-gourami,False,False,/compatibility/angelfish/,/compatibility/three-spot-gourami/,Ensure both owner links
/compatibility/angelfish-and-tiger-barb/,angelfish,tiger-barb,False,False,/compatibility/angelfish/,/compatibility/tiger-barb/,Ensure both owner links
/compatibility/angelfish-and-watchman-goby/,angelfish,watchman-goby,False,False,/compatibility/angelfish/,/compatibility/watchman-goby/,Ensure both owner links
/compatibility/angelfish-and-weather-loach/,angelfish,weather-loach,False,False,/compatibility/angelfish/,/compatibility/weather-loach/,Ensure both owner links
/compatibility/angelfish-and-x-ray-tetra/,angelfish,x-ray-tetra,False,False,/compatibility/angelfish/,/compatibility/x-ray-tetra/,Ensure both owner links
/compatibility/angelfish-and-yellow-tang/,angelfish,yellow-tang,False,False,/compatibility/angelfish/,/compatibility/yellow-tang/,Ensure both owner links
/compatibility/angelfish-and-yoyo-loach/,angelfish,yoyo-loach,False,False,/compatibility/angelfish/,/compatibility/yoyo-loach/,Ensure both owner links
/compatibility/angelfish-and-zebra-danio/,angelfish,zebra-danio,False,False,/compatibility/angelfish/,/compatibility/zebra-danio/,Ensure both owner links
/compatibility/angelfish-and-zebra-loach/,angelfish,zebra-loach,False,False,/compatibility/angelfish/,/compatibility/zebra-loach/,Ensure both owner links
/compatibility/angelfish-and-zebra-pleco/,angelfish,zebra-pleco,False,False,/compatibility/angelfish/,/compatibility/zebra-pleco/,Ensure both owner links
/compatibility/betta-fish-and-amano-shrimp/,betta-fish,amano-shrimp,True,False,/guides/betta-fish-care/tank-mates/,,Add both owner links; missing species needs editorial decision
/compatibility/betta-fish-and-black-ghost-knifefish/,betta-fish,black-ghost-knifefish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/black-ghost-knifefish/,Ensure both owner links
/compatibility/betta-fish-and-black-neon-tetra/,betta-fish,black-neon-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/black-neon-tetra/,Ensure both owner links
/compatibility/betta-fish-and-black-phantom-tetra/,betta-fish,black-phantom-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/black-phantom-tetra/,Ensure both owner links
/compatibility/betta-fish-and-black-ruby-barb/,betta-fish,black-ruby-barb,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/black-ruby-barb/,Ensure both owner links
/compatibility/betta-fish-and-blue-tang/,betta-fish,blue-tang,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/blue-tang/,Ensure both owner links
/compatibility/betta-fish-and-bolivian-ram/,betta-fish,bolivian-ram,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/bolivian-ram/,Ensure both owner links
/compatibility/betta-fish-and-bosemans-rainbowfish/,betta-fish,bosemans-rainbowfish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/bosemans-rainbowfish/,Ensure both owner links
/compatibility/betta-fish-and-bristlenose-pleco/,betta-fish,bristlenose-pleco,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/bristlenose-pleco/,Ensure both owner links
/compatibility/betta-fish-and-cardinal-tetra/,betta-fish,cardinal-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/cardinal-tetra/,Ensure both owner links
/compatibility/betta-fish-and-cherry-barb/,betta-fish,cherry-barb,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/cherry-barb/,Ensure both owner links
/compatibility/betta-fish-and-cherry-shrimp/,betta-fish,cherry-shrimp,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/cherry-shrimp/,Ensure both owner links
/compatibility/betta-fish-and-chili-rasbora/,betta-fish,chili-rasbora,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/chili-rasbora/,Ensure both owner links
/compatibility/betta-fish-and-clown-knifefish/,betta-fish,clown-knifefish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/clown-knifefish/,Ensure both owner links
/compatibility/betta-fish-and-clown-loach/,betta-fish,clown-loach,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/clown-loach/,Ensure both owner links
/compatibility/betta-fish-and-clown-pleco/,betta-fish,clown-pleco,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/clown-pleco/,Ensure both owner links
/compatibility/betta-fish-and-congo-tetra/,betta-fish,congo-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/congo-tetra/,Ensure both owner links
/compatibility/betta-fish-and-coral-beauty/,betta-fish,coral-beauty,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/coral-beauty/,Ensure both owner links
/compatibility/betta-fish-and-corydoras/,betta-fish,corydoras,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/corydoras/,Ensure both owner links
/compatibility/betta-fish-and-denison-barb/,betta-fish,denison-barb,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/denison-barb/,Ensure both owner links
/compatibility/betta-fish-and-diamond-tetra/,betta-fish,diamond-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/diamond-tetra/,Ensure both owner links
/compatibility/betta-fish-and-discus/,betta-fish,discus,False,False,/guides/betta-fish-care/tank-mates/,/guides/discus-fish-care/tank-mates/,Ensure both owner links
/compatibility/betta-fish-and-dwarf-chain-loach/,betta-fish,dwarf-chain-loach,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/dwarf-chain-loach/,Ensure both owner links
/compatibility/betta-fish-and-dwarf-gourami/,betta-fish,dwarf-gourami,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/dwarf-gourami/,Ensure both owner links
/compatibility/betta-fish-and-electric-yellow-cichlid/,betta-fish,electric-yellow-cichlid,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/electric-yellow-cichlid/,Ensure both owner links
/compatibility/betta-fish-and-ember-tetra/,betta-fish,ember-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/ember-tetra/,Ensure both owner links
/compatibility/betta-fish-and-fire-eel/,betta-fish,fire-eel,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/fire-eel/,Ensure both owner links
/compatibility/betta-fish-and-firefish-goby/,betta-fish,firefish-goby,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/firefish-goby/,Ensure both owner links
/compatibility/betta-fish-and-flame-angelfish/,betta-fish,flame-angelfish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/flame-angelfish/,Ensure both owner links
/compatibility/betta-fish-and-foxface-rabbitfish/,betta-fish,foxface-rabbitfish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/foxface-rabbitfish/,Ensure both owner links
/compatibility/betta-fish-and-frontosa-cichlid/,betta-fish,frontosa-cichlid,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/frontosa-cichlid/,Ensure both owner links
/compatibility/betta-fish-and-ghost-shrimp/,betta-fish,ghost-shrimp,True,False,/guides/betta-fish-care/tank-mates/,,Add both owner links; missing species needs editorial decision
/compatibility/betta-fish-and-giant-danio/,betta-fish,giant-danio,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/giant-danio/,Ensure both owner links
/compatibility/betta-fish-and-glass-catfish/,betta-fish,glass-catfish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/glass-catfish/,Ensure both owner links
/compatibility/betta-fish-and-glowlight-danio/,betta-fish,glowlight-danio,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/glowlight-danio/,Ensure both owner links
/compatibility/betta-fish-and-glowlight-tetra/,betta-fish,glowlight-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/glowlight-tetra/,Ensure both owner links
/compatibility/betta-fish-and-goldfish/,betta-fish,goldfish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/goldfish/,Ensure both owner links
/compatibility/betta-fish-and-green-terror-cichlid/,betta-fish,green-terror-cichlid,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/green-terror-cichlid/,Ensure both owner links
/compatibility/betta-fish-and-guppy/,betta-fish,guppy,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/guppy/,Ensure both owner links
/compatibility/betta-fish-and-harlequin-rasbora/,betta-fish,harlequin-rasbora,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/harlequin-rasbora/,Ensure both owner links
/compatibility/betta-fish-and-hillstream-loach/,betta-fish,hillstream-loach,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/hillstream-loach/,Ensure both owner links
/compatibility/betta-fish-and-honey-gourami/,betta-fish,honey-gourami,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/honey-gourami/,Ensure both owner links
/compatibility/betta-fish-and-jewel-cichlid/,betta-fish,jewel-cichlid,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/jewel-cichlid/,Ensure both owner links
/compatibility/betta-fish-and-julii-cory/,betta-fish,julii-cory,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/julii-cory/,Ensure both owner links
/compatibility/betta-fish-and-keyhole-cichlid/,betta-fish,keyhole-cichlid,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/keyhole-cichlid/,Ensure both owner links
/compatibility/betta-fish-and-koi/,betta-fish,koi,False,False,/guides/betta-fish-care/tank-mates/,/guides/koi-fish-care/tank-mates/,Ensure both owner links
/compatibility/betta-fish-and-kuhli-loach/,betta-fish,kuhli-loach,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/kuhli-loach/,Ensure both owner links
/compatibility/betta-fish-and-lemon-tetra/,betta-fish,lemon-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/lemon-tetra/,Ensure both owner links
/compatibility/betta-fish-and-lionfish/,betta-fish,lionfish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/lionfish/,Ensure both owner links
/compatibility/betta-fish-and-molly/,betta-fish,molly,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/molly/,Ensure both owner links
/compatibility/betta-fish-and-moonlight-gourami/,betta-fish,moonlight-gourami,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/moonlight-gourami/,Ensure both owner links
/compatibility/betta-fish-and-mystery-snail/,betta-fish,mystery-snail,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/mystery-snail/,Ensure both owner links
/compatibility/betta-fish-and-neon-rainbowfish/,betta-fish,neon-rainbowfish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/neon-rainbowfish/,Ensure both owner links
/compatibility/betta-fish-and-neon-tetra/,betta-fish,neon-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/neon-tetra/,Ensure both owner links
/compatibility/betta-fish-and-nerite-snail/,betta-fish,nerite-snail,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/nerite-snail/,Ensure both owner links
/compatibility/betta-fish-and-oscar/,betta-fish,oscar,False,False,/guides/betta-fish-care/tank-mates/,/guides/oscar-fish-care/tank-mates/,Ensure both owner links
/compatibility/betta-fish-and-otocinclus/,betta-fish,otocinclus,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/otocinclus/,Ensure both owner links
/compatibility/betta-fish-and-pajama-cardinalfish/,betta-fish,pajama-cardinalfish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/pajama-cardinalfish/,Ensure both owner links
/compatibility/betta-fish-and-panda-cory/,betta-fish,panda-cory,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/panda-cory/,Ensure both owner links
/compatibility/betta-fish-and-pea-puffer/,betta-fish,pea-puffer,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/pea-puffer/,Ensure both owner links
/compatibility/betta-fish-and-peacock-cichlid/,betta-fish,peacock-cichlid,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/peacock-cichlid/,Ensure both owner links
/compatibility/betta-fish-and-pearl-danio/,betta-fish,pearl-danio,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/pearl-danio/,Ensure both owner links
/compatibility/betta-fish-and-peppered-cory/,betta-fish,peppered-cory,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/peppered-cory/,Ensure both owner links
/compatibility/betta-fish-and-percula-clownfish/,betta-fish,percula-clownfish,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/percula-clownfish/,Ensure both owner links
/compatibility/betta-fish-and-platy/,betta-fish,platy,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/platy/,Ensure both owner links
/compatibility/betta-fish-and-pygmy-corydoras/,betta-fish,pygmy-corydoras,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/pygmy-corydoras/,Ensure both owner links
/compatibility/betta-fish-and-rainbow-shark/,betta-fish,rainbow-shark,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/rainbow-shark/,Ensure both owner links
/compatibility/betta-fish-and-red-eye-tetra/,betta-fish,red-eye-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/red-eye-tetra/,Ensure both owner links
/compatibility/betta-fish-and-rosy-barb/,betta-fish,rosy-barb,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/rosy-barb/,Ensure both owner links
/compatibility/betta-fish-and-royal-gramma/,betta-fish,royal-gramma,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/royal-gramma/,Ensure both owner links
/compatibility/betta-fish-and-senegal-bichir/,betta-fish,senegal-bichir,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/senegal-bichir/,Ensure both owner links
/compatibility/betta-fish-and-serpae-tetra/,betta-fish,serpae-tetra,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/serpae-tetra/,Ensure both owner links
/compatibility/betta-fish-and-severum-cichlid/,betta-fish,severum-cichlid,False,False,/guides/betta-fish-care/tank-mates/,/compatibility/severum-cichlid/,Ensure both owner links
